Unnamed: 0,0,denormalized
401,0.6079855,1.4575576034440711
402,0.6283422,1.5304599027126402
403,0.49570155,1.0554414389401527
404,0.6483353,1.6020600618497491
405,0.5378566,1.2064089371486766
406,0.6156171,1.4848882212307473
407,0.6191208,1.4974358240321486
408,0.6250053,1.5185096513246794
409,0.53068835,1.180737688531174
410,0.6520064,1.6152071648106832
411,0.65913886,1.6407502407238272
412,0.63752866,1.5633588527457363
413,0.5598928,1.285325934851743
414,0.56344604,1.2980509524554336
415,0.64787525,1.6004125107840812
416,0.5876744,1.3848186088784589
417,0.4522014,0.8996568101188016
418,0.66261876,1.6532126099302644
419,0.45288375,0.9021004716113774
420,0.5260509,1.1641298509276812
421,0.62097937,1.5040918157376595
422,0.66860384,1.6746466386926038
423,0.62093854,1.503945593566132
424,0.6306729,1.5388067069051292
425,0.62691045,1.5253324573517624
426,0.7121265,1.8305118813048225
427,0.6073024,1.4551112560188821
428,0.6419623,1.5792367971143753
429,0.58469427,1.3741460377289485
430,0.58115375,1.3614665735423976
431,0.48068598,1.0016670266912069
432,0.7115333,1.828387487669012
433,0.7036049,1.799993956815734
434,0.68708974,1.740849147647829
435,0.62514985,1.5190273200705615
436,0.51439685,1.1223938602813162
437,0.6505696,1.6100616341702025
438,0.5403431,1.2153136990762619
439,0.5903271,1.3943185734733952
440,0.6509571,1.611449366020972
441,0.55043215,1.2514450436672595
442,0.59793174,1.4215526409356904
443,0.57480454,1.3387285065895531
444,0.6491256,1.604890318576624
445,0.6108145,1.467688941265565
446,0.585219,1.3760252236232828
447,0.0707636,-0.4663648263912501
448,0.64986885,1.6075520777974877
449,0.43391588,0.8341719107332741
450,0.29047945,0.32049113016102915
451,0.5916715,1.3991331972157823
452,0.5891991,1.3902789308213475
453,0.5871175,1.3828242143811842
454,0.5760247,1.3430981966412583
455,0.5787715,1.352935156248213
456,0.4463378,0.8786578308151247
457,0.60052454,1.4308380890458237
458,0.5353473,1.197422522869613
459,0.6270113,1.5256936257573113
460,0.5642779,1.3010300456615793
461,0.61983013,1.4999761074739713
462,0.7299779,1.89444209126827
463,0.6671043,1.6692764208358213
464,0.68919224,1.7483787120768461
465,0.6492014,1.6051617768328512
